osm_id,longitude,latitude
node/11683268217,77.5938781,12.9885034
node/11683268218,77.593688,12.9885908
node/11683268219,77.5937348,12.9886712
node/11683268220,77.5937757,12.9888653
node/11683268221,77.5937408,12.9888993
node/11683268222,77.5936114,12.9888354
node/11683268223,77.5934489,12.9890245
node/11683268224,77.5933416,12.9890875
node/11683268225,77.5925999,12.9894507
node/11683268226,77.5924705,12.9893139
node/11683268227,77.590855,12.9874538
node/11683268228,77.5906852,12.9872851
node/11683268229,77.5908632,12.9873043
node/11683268230,77.5905004,12.9870658
node/11683268231,77.5931738,12.9884358
node/11683268232,77.5933383,12.9886276
node/11683268233,77.5930451,12.9902175
node/11683268234,77.5930902,12.990061
node/11683268235,77.5931894,12.9902164
node/11683268236,77.5931948,12.9904175
node/11683268237,77.5932871,12.9903616
node/11683268238,77.5929794,12.9881963
node/11683268239,77.5928272,12.9879981
node/11683268240,77.5927024,12.9878558
node/11697171694,77.590648,12.9943979
node/11697171695,77.5904804,12.9938765
node/11697171696,77.5903945,12.9935544
node/11697171697,77.590359,12.9934374
node/11697171698,77.5903194,12.99331
node/11697171699,77.5902759,12.9931787
node/11697171700,77.5902276,12.9930264
node/11697171701,77.5906561,12.9930245
node/11697171702,77.5907513,12.993834
node/11697171703,77.5909625,12.9938085
node/11697171704,77.5911972,12.9937164
node/11697171705,77.5911348,12.9936158
node/11697171706,77.5911697,12.9934518
node/11697171707,77.5910993,12.9933551
node/11697171708,77.5911449,12.9932623
node/11697171709,77.5910631,12.9931003
node/11697171710,77.5911194,12.9929585
node/11697171711,77.5903054,12.9928409
node/11697171712,77.5902551,12.9925723
node/11697171713,77.5902155,12.9923423
node/11697171714,77.59018,12.9921489
node/11697171715,77.5901558,12.9920241
node/11697171716,77.5901337,12.9918608
node/11697171717,77.5908317,12.9927657
node/11697171718,77.5908311,12.9926311
node/11697171719,77.590827,12.9924776
node/11697171720,77.590825,12.9922025
node/11697171721,77.5908224,12.9920281
node/11697171722,77.5910631,12.9917268
node/11697171723,77.5910604,12.9921359
node/11697171724,77.5912891,12.9921333
node/11697171725,77.5915372,12.9921221
node/11697171726,77.5918389,12.9921097
node/11697171727,77.5934509,12.9929448
node/11697171728,77.5932236,12.9929768
node/11697171729,77.592952,12.9930369
node/11697171730,77.5928481,12.992767
node/11697171731,77.593009,12.992752
node/11697171732,77.5931277,12.9927389
node/11697171733,77.5932451,12.9927265
node/11697171738,77.5939374,12.9926364
node/11697171739,77.5941238,12.9926125
node/11697171740,77.5943709,12.9925789
node/11697171747,77.5944065,12.9927808
node/11697171748,77.5942355,12.9928115
node/11697171749,77.5940732,12.9928396
node/11697171754,77.5939545,12.9928566
node/11697171755,77.5939988,12.9930859
node/11697171756,77.5941288,12.9933668
node/11697171757,77.5942107,12.9935393
node/11697171758,77.5942683,12.9936458
node/11697171759,77.5944192,12.9939173
node/11697171760,77.5945399,12.994162
node/11734831543,77.7210537,12.9542019
node/11734831544,77.721057,12.9543078
node/11734831565,77.7210711,12.9545263
node/11734847571,77.721055,12.9546554
node/11734847573,77.7210248,12.9549835
node/11734847575,77.7209497,12.9552227
node/11734847577,77.7209397,12.955505
node/11736162350,77.7219053,12.9521813
node/11736162357,77.7217993,12.9526028
node/11736162358,77.7217752,12.9528302
node/11736162359,77.7218342,12.953157
node/11736162372,77.7217711,12.9534171
node/11736162378,77.7213702,12.9534654
node/11736162379,77.7210872,12.9535033
node/11736162398,77.7209209,12.9535713
node/11736162407,77.7209685,12.9537673
node/11736162410,77.7210382,12.9538863
node/11736403490,77.7200291,12.9459672
node/11736403491,77.7204059,12.9461619
node/11736403496,77.7211113,12.9465586
node/11736403497,77.7214379,12.9467135
node/11736403507,77.7223639,12.9471474
node/11736403508,77.721684,12.9468612
node/11736403509,77.7222446,12.9470677
node/11736419385,77.7223706,12.9470265
node/11736419572,77.7219924,12.9503561
node/11736419593,77.7219549,12.9507273
node/11736419594,77.7219871,12.9510109
node/11736419603,77.7219428,12.9514213
node/11736419612,77.7219321,12.9517363
node/11799207969,77.7140987,12.9776891
node/11799207977,77.7162257,12.9772356
node/11799207990,77.7175836,12.9772634
node/11799207991,77.7177515,12.9772483
node/11799523167,77.7179168,12.9737959
node/11799551859,77.7138868,12.9709234
node/11799551860,77.713972,12.9709195
node/11799553669,77.7178887,12.9735385
node/11801602960,77.5621448,12.9041706
node/11801602961,77.5615816,12.9044686
node/11801602962,77.5613516,12.9045549
node/11801602963,77.5612041,12.9046235
node/11801602964,77.56108,12.9046778
node/11801602965,77.561013,12.9047104
node/11801602966,77.5608145,12.9047934
node/11801602967,77.5607226,12.9048314
node/11801602968,77.5605436,12.9049268
node/11801603049,77.5603773,12.9050124
node/11801603050,77.5602452,12.9050595
node/11801603051,77.5601097,12.9051307
node/11801603052,77.5599454,12.9052072
node/11801603053,77.5598086,12.9052739
node/11801603056,77.5598294,12.9055445
node/11801603057,77.5599273,12.9056059
node/11801603058,77.5601768,12.9057647
node/11801603059,77.5603873,12.9059059
node/11801603060,77.5608587,12.906202
node/11801603061,77.5607079,12.9061503
node/11801603062,77.5606086,12.9061823
node/11801603063,77.5605208,12.9062111
node/11801603064,77.5604497,12.9062491
node/11801603065,77.5603572,12.9062876
node/11801603066,77.5602532,12.9063376
node/11801603067,77.5601506,12.90642
node/11801603072,77.5603906,12.9069798
node/11801603073,77.5602566,12.9070072
node/11801603074,77.5600447,12.9070347
node/11801603082,77.5603551,12.9073543
node/11801603083,77.5604447,12.9072403
node/11801603084,77.5605978,12.9072121
node/11801603085,77.5607582,12.9072732
node/11801603086,77.5609204,12.9071876
node/11801603087,77.5611075,12.9072288
node/11801603088,77.5612624,12.9071314
node/11801603089,77.5614173,12.9071235
node/11801603090,77.561534,12.9071079
node/11801603091,77.5617452,12.9070831
node/11801603092,77.5618874,12.9070641
node/11801603093,77.5620373,12.9072831
node/11801603094,77.5619014,12.9069824
node/11801603095,77.5621281,12.9070445
node/11801603096,77.5622776,12.9070236
node/11801603097,77.5624184,12.9070007
node/11801603098,77.5625411,12.9069857
node/11801603099,77.5627195,12.9069634
node/11801603100,77.5628684,12.9069504
node/11801603101,77.5629958,12.906934
node/11801603102,77.5631285,12.9069177
node/11801603103,77.563325,12.9068922
node/11801603104,77.5635047,12.9068628
node/11801603105,77.5634404,12.9065817
node/11801603106,77.563374,12.9064647
node/11801603109,77.5632184,12.9061954
node/11801603110,77.5631158,12.9059353
node/11801603111,77.5630622,12.9058242
node/11801603112,77.562973,12.9056497
node/11801603113,77.5628945,12.9055046
node/11801603114,77.5626223,12.9051189
node/11801603115,77.5625398,12.9049372
node/11801603116,77.562513,12.9048836
node/11801603117,77.562403,12.9046595
node/11801603118,77.5623165,12.9044876
node/11801603119,77.5622669,12.9044078
node/11801603120,77.5622039,12.9042692
node/11801945136,77.5601044,12.9040934
node/11801945137,77.5600614,12.9039902
node/11801945138,77.5603598,12.904666
node/11801945139,77.5603028,12.9045451
node/11801945140,77.5590623,12.9046699
node/11801945141,77.5597302,12.9043797
node/11801945142,77.5600769,12.9042274
node/11801945143,77.5602183,12.904364
node/11801945144,77.56016,12.9042235
node/11801945145,77.5602405,12.9041477
node/11801945146,77.5604678,12.9040464
node/11801945147,77.5606555,12.9039686
node/11801945148,77.5608594,12.9038777
node/11801945149,77.5610626,12.9037875
node/11801945150,77.5611866,12.9037464
node/11801945151,77.5613241,12.9036869
node/11801945152,77.5614649,12.903628
node/11801945153,77.5616144,12.9035646
node/11801945154,77.5617304,12.9035176
node/11813198350,77.5680866,12.9028993
node/11813198351,77.5688866,12.9033522
node/11813198352,77.569997,12.9035803
node/11813198353,77.5698347,12.903596
node/11813198354,77.5697288,12.9035914
node/11813198355,77.5707628,12.9026581
node/11813225531,77.5685593,12.9048065
node/11813225532,77.5689677,12.9047503
node/11813225533,77.5691749,12.9047314
node/11813225534,77.5693301,12.9047052
node/11813225535,77.569299,12.9044444
node/11813225536,77.5693385,12.9044059
node/11813225537,77.5689925,12.9043117
node/11813225538,77.5692902,12.9042601
node/11813225539,77.56925,12.9039222
node/11813225540,77.568562,12.9045496
node/11813225541,77.5685942,12.9042947
node/11813225542,77.5685392,12.9039849
node/11813225543,77.5681825,12.9042843
node/11813225544,77.5681637,12.9040464
node/11813225545,77.5681382,12.9036725
node/11813225546,77.569018,12.9035816
node/11813225547,77.5689818,12.9035836
node/11813225548,77.5687565,12.9035875
node/11813225549,77.5685674,12.9035888
node/11813225550,77.5684454,12.9034333
node/11813225551,77.5684373,12.9033352
node/11813225552,77.5684266,12.9032045
node/11813225553,77.5684065,12.9030346
node/11813225554,77.5687605,12.9027705
node/11813225555,77.5692366,12.9035784
node/11813225556,77.5692084,12.9033235
node/11813225557,77.5694619,12.9036189
node/11813225558,77.5694565,12.9035405
node/11813225559,77.5694726,12.9032555
node/11813225560,77.5694539,12.9030751
node/11813225561,77.5693908,12.9028685
node/11813225562,77.5694244,12.9027091
node/11813225563,77.5697677,12.9032816
node/11813225564,77.5698522,12.9032548
node/11813225565,77.5702377,12.9030967
node/11813225566,77.5706521,12.9029346
node/11813225567,77.5707695,12.902896
node/11813227437,77.5681517,12.9039248
node/11813227438,77.5681403,12.9037967
node/11813227439,77.568206,12.9048503
node/11813227440,77.5682509,12.9049915
node/11813227441,77.5686076,12.9052399
node/11813227442,77.5688691,12.905419
node/11813227443,77.5691166,12.9056
node/11813227444,77.5695752,12.9060151
node/11813227445,77.5698173,12.9062974
node/11813227446,77.5699903,12.9066223
node/11813227447,77.5701559,12.9069602
node/11813227448,77.5703142,12.9072556
node/11813227449,77.5704751,12.9074811
node/11813227457,77.571137,12.9071902
node/11813227458,77.5711115,12.9069549
node/11813227459,77.5710732,12.906585
node/11813227460,77.5711068,12.9065451
node/11813227461,77.5710786,12.9063118
node/11813227462,77.5713106,12.9062673
node/11813227463,77.571605,12.9055922
node/11813227464,77.5716446,12.9054575
node/11813227465,77.571662,12.9052006
node/11813227466,77.5711779,12.9055235
node/11813227467,77.5704262,12.9053255
node/11813227468,77.5706179,12.9053967
node/11813274069,77.5706991,12.9051386
node/11817008164,77.6496931,13.034661
node/11817008165,77.6495958,13.0346776
node/11817008166,77.6494574,13.0346898
node/11817008168,77.6492973,13.0347208
node/11817036969,77.649118,13.0347413
node/11817036970,77.6489693,13.0347558
node/11817036971,77.6487817,13.0347666
node/11817036972,77.6486596,13.0347874
node/11817036973,77.6484707,13.0348128
node/11818132208,77.7180388,12.9474211
node/11818132230,77.7175854,12.9512064
node/11818132231,77.7175132,12.9511896
node/11827225935,77.7354371,12.9694867
node/11827253912,77.7269928,12.9763853
node/11832523247,77.7187543,12.9674843
node/11832523248,77.718523,12.9678182
node/11832523265,77.718175,12.9677607
node/11832523274,77.7176218,12.9676784
node/11832523301,77.7168379,12.9675373
node/11832523302,77.7168627,12.9676281
node/11832800812,77.7187966,12.9672432
node/11832800814,77.7187416,12.9676908
node/11832800816,77.7187664,12.9678496
node/11832800840,77.7186403,12.9678189
node/11832800841,77.7186323,12.9678718
node/11835357842,77.6652535,12.9269757
node/11835357849,77.6650716,12.9269614
node/11835382778,77.6647899,12.9269215
node/11835382779,77.664371,12.9268488
node/11835382780,77.6640083,12.9267817
node/11835382782,77.6639024,12.9268661
node/11835382783,77.6645546,12.9269506
node/11835382784,77.6649258,12.9270127
node/11835382785,77.6641984,12.9268953
node/11835382786,77.6651843,12.9270634
node/11853058124,77.6134043,12.9942236
node/11853166116,77.6150049,12.9978868
node/11853234556,77.6158342,12.9990165
node/11853263793,77.6160855,12.9998021
node/11853263794,77.6159974,13.0002943
node/11853267610,77.6160615,12.9996029
node/11853277747,77.6160352,12.9995034
node/11853292547,77.6156189,12.9986974
node/11853294537,77.6159721,13.0004802
node/11853294538,77.615967,13.0003161
node/11853294539,77.6159556,13.0000737
node/11853294540,77.6159328,12.9998477
node/11853294546,77.6158485,12.9996454
node/11853294547,77.6158269,12.9994062
node/11853294549,77.6157599,12.9991764
node/11853294551,77.6157024,12.9991837
node/11853294552,77.6134505,12.9959647
node/11853294554,77.6156376,12.999015
node/11853294556,77.6154607,12.9987588
node/11853294561,77.6152992,12.9985319
node/11853294566,77.6150285,12.9981811
node/11853294568,77.6132647,12.9959036
node/11853298302,77.6155686,12.9986312
node/11853318583,77.616191,12.9995868
node/11853319193,77.6160992,12.9999593
node/11853322443,77.6156915,12.998784
node/11853323582,77.6161105,13.0002336
node/11853324349,77.6150616,12.9979699
node/11853325063,77.6160351,12.9995034
node/11853325729,77.6124944,12.9929311
node/11853328223,77.6157603,12.9988934
node/11853328224,77.6157591,12.9988924
node/11853328825,77.61369,12.9946558
node/11853329080,77.6159029,12.9991388
node/11853329100,77.6129991,12.9936412
node/11853329101,77.6128766,12.9934677
node/11853334170,77.6153379,12.9983572
node/11853336091,77.6147301,12.9974616
node/11853336092,77.6146415,12.9973268
node/11853336094,77.6144011,12.99701
node/11853399300,77.6142887,12.9968642
node/11853462959,77.6149009,12.99772
node/11853463802,77.6140875,12.9952208
node/11853466677,77.6144485,12.9970605
node/11853518227,77.6179056,12.9992652
node/11853518228,77.6178996,12.9991683
node/11853518229,77.6178693,12.998946
node/11853518230,77.6178583,12.9988165
node/11853518232,77.617847,12.9987021
node/11853518237,77.6177925,12.9984051
node/11853518238,77.6178301,12.9985733
node/11853518239,77.6177772,12.9982234
node/11853525407,77.6132516,12.9940224
node/11853525408,77.613174,12.9938973
node/11853525409,77.6131143,12.9938199
node/11853574533,77.6139375,12.9950058
node/11853574912,77.6126666,12.9931679
node/11853622979,77.6133726,12.994195
node/11853673669,77.6147307,12.9977469
node/11853673672,77.6145136,12.9974164
node/11853673673,77.6143632,12.997206
node/11853673675,77.6141818,12.9969896
node/11853673676,77.6139964,12.9967547
node/11853673681,77.6138456,12.9965772
node/11853673682,77.6135694,12.996258
node/11853673683,77.613487,12.9961639
node/11853673684,77.6132877,12.9960058
node/11853673685,77.6148931,12.9979878
node/11853708695,77.6181499,12.9993191
node/11889405180,77.5988857,12.978021
node/11889405181,77.6002456,12.9779452
node/11889405182,77.6003838,12.9795592
node/11889405183,77.5988214,12.9795448
node/11897890012,77.5691916,13.0084657
node/11897890015,77.5691119,13.0083439
node/11897890019,77.5692211,13.008121
node/11897890026,77.5692236,13.0077046
node/11897890033,77.5692417,13.0074393
node/11897890034,77.569127,13.0075981
node/11897962121,77.5710855,13.008348
node/11897985981,77.5692371,13.007162
node/11897985982,77.5691274,13.0070147
node/11897985984,77.5692399,13.006875
node/11897985987,77.5691449,13.0067981
node/11897985989,77.5692441,13.006679
node/11897991779,77.5692699,13.0063528
node/11897991780,77.5691634,13.0062413
node/11897991786,77.5692575,13.0060202
node/11897991787,77.5691661,13.0059277
node/11897991789,77.5692602,13.0058486
node/11897991795,77.5692681,13.0052779
node/11897991799,77.5692616,13.0050568
node/11897991800,77.5691818,13.0052073
node/11897991805,77.5691758,13.0049561
node/11897991806,77.5692727,13.0048496
node/11897991809,77.5691795,13.0047017
node/11897991811,77.5692768,13.0045849
node/11897991815,77.5691627,13.0044231
node/11897991819,77.5692782,13.0043081
node/11897991823,77.5691749,13.0042034
node/11897991831,77.5692081,13.0038902
node/11897991832,77.5692957,13.003821
node/11898007121,77.5692812,13.001501
node/11898007127,77.569289,13.0012323
node/11898007134,77.5692925,13.0008238
node/11898007139,77.5694032,13.0006568
node/11898007140,77.5693176,13.0005773
node/11898007147,77.5693162,13.0002852
node/11898014274,77.5693073,13.0035509
node/11898014278,77.5692136,13.0034003
node/11898014281,77.5693147,13.0033042
node/11898014286,77.5692106,13.0031584
node/11898014287,77.569329,13.0030732
