osm_id,crossing_type,signals,markings,crossing_island,tactile_paving,longitude,latitude
node/13392366403,uncontrolled,,,,,77.5744906,12.9861454
node/13392366406,uncontrolled,,,,,77.5747846,12.9849897
node/13392366416,,,,,,77.5744189,12.9864993
node/13392366419,,,,,,77.5746149,12.9853851
node/13392366427,traffic_signals,,ladder,,,77.5741697,12.9878112
node/13392366430,traffic_signals,,ladder,,,77.5742816,12.9877169
node/13392366432,traffic_signals,,ladder,,,77.5743274,12.9878342
node/13392366434,traffic_signals,,ladder,,,77.5742561,12.9878695
node/13392398153,uncontrolled,,,,,77.6418906,12.9604414
node/13392398162,uncontrolled,,,,,77.6414799,12.9605647
node/13392488510,uncontrolled,,zebra,,,77.6386808,12.9608709
node/13394452104,uncontrolled,,,,,77.6387598,12.9609253
node/13394452105,uncontrolled,,,,,77.6387697,12.9610128
node/13396845573,,,,,,77.5744327,12.9769566
node/13396845589,,,,,,77.5782109,12.9768558
node/13396845592,uncontrolled,,,,,77.5797583,12.9767729
node/13396845599,uncontrolled,,zebra,,,77.5779769,12.9769973
node/13396930807,,,,,,77.5776157,12.9769037
node/13396930808,,,,,,77.5773324,12.9769348
node/13396930828,uncontrolled,,zebra,,,77.5794544,12.9768793
node/13396930834,,,,,,77.5786723,12.9768176
node/13396930863,,,,,,77.5774482,12.976085
node/13396930865,,,,,,77.5773154,12.9770549
node/13396930889,uncontrolled,,zebra,,,77.5745897,12.9765417
node/13396930892,,,zebra,,,77.5748782,12.9755389
node/13396930933,,,,,,77.5750487,12.9743405
node/13396930943,,,,,,77.5746606,12.9743621
node/13396931003,,,zebra,,,77.5757812,12.9753651
node/13396931009,,,zebra,,,77.5747569,12.9754668
node/13396931010,,,zebra,,,77.5746613,12.9754811
node/13396931018,uncontrolled,,,,,77.5765114,12.9770102
node/13396931029,uncontrolled,,zebra,,,77.5757886,12.9770972
node/13396931032,uncontrolled,,,,,77.576502,12.9771196
node/13396931039,,,zebra,,,77.5761839,12.9755523
node/13396931050,,,,,,77.5761926,12.9755992
node/13396931071,traffic_signals,,zebra,,,77.5759095,12.9754975
node/13396931076,,,,,,77.580855,12.9731382
node/13397050522,,,,,,77.5782725,12.9786493
node/13397050527,uncontrolled,,,,,77.5783061,12.9786019
node/13397050576,,,,,,77.5789617,12.97544
node/13397076838,,,,,,77.5786074,12.9756367
node/13397076839,uncontrolled,,zebra,,,77.5782112,12.9758138
node/13397076840,,,,,,77.57782,12.9759881
node/13397076880,,,,,,77.5769739,12.9804764
node/13397076886,,,,,,77.5795749,12.9790032
node/13397076891,uncontrolled,,,,,77.5769775,12.9798761
node/13397076892,uncontrolled,,,,,77.5770522,12.9791426
node/13397076893,uncontrolled,,,,,77.5771589,12.9781047
node/13397076894,uncontrolled,,,,,77.5772044,12.9776077
node/13397076926,uncontrolled,,,,,77.5783002,12.9790844
node/13397076932,,,,,,77.5771507,12.9791846
node/13397076978,,,,,,77.5772605,12.9781154
node/13397076979,,,,,,77.5772088,12.9786691
node/13397077025,,,,,,77.5794917,12.9785275
node/13397077026,,,,,,77.579456,12.9779957
node/13397077027,,,,,,77.5794224,12.9774343
node/13404513607,uncontrolled,,zebra,,,77.6016075,12.9753845
node/13404513635,uncontrolled,,zebra,,,77.6012555,12.9727725
node/13428002783,uncontrolled,,zebra,,,77.6040731,12.9752046
node/13428245077,,,,,,77.7449548,12.9296449
node/13429805093,uncontrolled,,zebra,,,77.6078859,12.9670686
node/13429843613,uncontrolled,,zebra,,,77.6079583,12.9671766
node/13433853379,uncontrolled,,zebra,,,77.5939651,12.9810177
node/13433853380,uncontrolled,,zebra,,,77.5938667,12.9811066
node/13433853386,uncontrolled,,zebra,,,77.5935718,12.9806074
node/13447636788,traffic_signals,,zebra,,,77.5868254,12.9757545
node/13447636789,traffic_signals,,zebra,,,77.5868614,12.9756851
node/13447636795,uncontrolled,,zebra,,,77.5826095,12.9735393
node/13447636796,uncontrolled,,zebra,,,77.5826422,12.9734924
node/13447663005,,,,,,77.6090374,12.970804
node/13447663007,,,,,,77.6080954,12.9711043
node/13447663013,uncontrolled,,,,,77.6071013,12.9714311
node/13447663017,,,,,,77.6078534,12.9711263
node/13447663018,,,,,,77.6081939,12.9709925
node/13447663020,,,,,,77.6085698,12.9708869
node/13447663021,,,,,,77.6089106,12.9707877
node/13447663022,,,,,,77.6091408,12.9707101
node/13447663023,,,,,,77.6092364,12.9706797
node/13451926966,traffic_signals,,no,,,77.60811,12.9752511
node/13459522644,traffic_signals,,,,,77.6187387,12.9654817
node/13459522645,traffic_signals,,,,,77.6187405,12.9654082
node/13459544124,traffic_signals,,,,,77.6202401,12.972744
node/13459544125,traffic_signals,,,,,77.6202453,12.9726452
node/13462217113,uncontrolled,,zebra,no,,77.591838,12.9863719
node/13465379755,uncontrolled,,,,,77.6066431,12.9701373
node/13469806521,,,,,,77.5960275,12.9831351
node/13485382950,,no,,no,,77.6356535,13.0838337
node/13503073259,,,,,,77.5930342,13.0250428
node/13503073260,,,,,,77.5929643,13.025055
node/13503199222,,,,,,77.5953808,12.9903677
node/13503202456,,,,,,77.5489234,13.0038951
node/13503202463,,,,,,77.5493985,13.0039747
node/13503202464,,,,,,77.5494085,13.0039021
node/13503202468,,,,,,77.5493262,13.0040392
node/13503202469,,,,,,77.5491747,13.0040173
node/13503202470,,,,,,77.5490376,13.0039974
node/13503202471,,,,,,77.5489592,13.0039861
node/13503202478,,,,,,77.5500915,13.0040451
node/13503202479,,,,,,77.5501008,13.0039807
node/13503202484,uncontrolled,,,,,77.5498486,13.0040204
node/13503202485,uncontrolled,,,,,77.5498553,13.0039535
node/13503202491,,,,,,77.5499777,13.0040908
node/13503227601,,,,,,77.5493536,13.0038427
node/13503227602,,,,,,77.5492064,13.0038259
node/13503227603,,,,,,77.5490673,13.0038103
node/13503227604,,,,,,77.5489894,13.0038015
node/13503228636,,,,,,77.6297972,12.934361
node/13503228637,,,,,,77.6297354,12.9343073
node/13503228642,,,,,,77.6296308,12.9345211
node/13503228643,,,,,,77.6295795,12.9344684
node/13514710551,traffic_signals,,,,,77.6015237,12.9372628
node/13514710552,traffic_signals,,,,,77.6014838,12.9370592
node/13514710556,traffic_signals,,,,,77.6019625,12.9371984
node/13514710558,traffic_signals,,,,,77.6019259,12.9369926
node/13514710564,traffic_signals,,,,,77.6015448,12.936991
node/13514710565,traffic_signals,,,,,77.6018141,12.9369456
node/13514710570,,,,,,77.6020729,12.9373016
node/13514710572,traffic_signals,,zebra,,,77.6018889,12.9372715
node/13514710574,traffic_signals,,zebra,,,77.6016277,12.9373207
node/13514722967,uncontrolled,,,,,77.6206457,12.9163711
node/13539893391,,no,,no,,77.5736934,12.9264413
node/13639123952,unmarked,,no,,,77.7479989,12.9854963
node/13655652433,uncontrolled,,,,,77.7477876,12.9614072
node/13655652438,uncontrolled,,,,,77.7481326,12.9628108
node/13655652439,uncontrolled,,,,,77.7482462,12.9631471
node/13655652440,uncontrolled,,,,,77.7483083,12.9633245
node/13655652442,uncontrolled,,,,,77.748464,12.963849
node/13655652443,uncontrolled,,,,,77.7485653,12.9641352
node/13659423724,,,,,,77.5708074,12.9747487
node/13659423730,,,,,,77.5736163,12.9745491
node/13659423731,,,,,,77.5731545,12.9746017
node/13659423733,,,,,,77.5725748,12.9746144
node/13659423735,,,,,,77.5722139,12.9746709
node/13659423736,,,,,,77.5711201,12.9761726
node/13659423738,,,,,,77.5710852,12.9755513
node/13662722121,,,,,,77.5945967,12.9668674
node/13668239846,uncontrolled,,,,,77.6490328,13.0144321
node/13668239847,uncontrolled,,,,,77.64899,13.0143734
node/13668239860,uncontrolled,,,,,77.648667,13.013905
node/13668239861,uncontrolled,,,,,77.648217,13.0132461
node/13668239866,,,,,,77.6477772,13.0127219
node/13673326651,,,,,,77.6015028,13.1064774
node/13673326687,,,,,,77.6009756,13.1054971
node/13673493627,uncontrolled,,,,,77.5703701,12.9729815
node/13673493632,,,,,,77.5703597,12.9733217
node/13673493634,uncontrolled,,,,,77.5702505,12.9729777
node/13680928929,uncontrolled,,,,,77.5703216,12.9717608
node/13680928930,,,,,,77.5703224,12.9714531
node/13680928935,uncontrolled,,,,,77.5702728,12.970097
node/13680928993,uncontrolled,,,,,77.570201,12.9701119
node/13680928994,uncontrolled,,,,,77.5702143,12.9703939
node/13680928996,uncontrolled,,,,,77.5702313,12.9708046
node/13680928998,,,,,,77.5702563,12.9713983
node/13680928999,uncontrolled,,,,,77.5702545,12.9716757
node/13680929001,uncontrolled,,,,,77.5702455,12.9722198
node/13690329603,uncontrolled,,,,,77.610227,12.981552
node/13694917925,uncontrolled,,,,,77.5707572,13.0441157
node/13694917926,uncontrolled,,,,,77.5706498,13.0437673
node/13694917927,uncontrolled,,,,,77.5705502,13.0434479
node/13694917928,uncontrolled,,,,,77.5704624,13.0431615
node/13694917929,uncontrolled,,,,,77.5703355,13.0427717
node/13694917930,uncontrolled,,,,,77.5702083,13.0423909
node/13694917931,uncontrolled,,,,,77.5701292,13.0420606
node/13694918836,uncontrolled,,,,,77.5700038,13.0420121
node/13694918837,uncontrolled,,,,,77.5703986,13.0433778
node/13694918838,uncontrolled,,,,,77.5706716,13.0442973
node/13694918839,uncontrolled,,,,,77.5708106,13.0447473
node/13694918840,uncontrolled,,,,,77.5709779,13.0452986
node/13694918841,uncontrolled,,,,,77.5710989,13.0457316
node/13695656487,,,,,,77.6195944,12.9716683
node/13695656488,,,,,,77.619499,12.9716714
node/13695656489,,,,,,77.6194357,12.9716735
node/13695827987,,,,,,77.580223,12.9316562
node/13695827990,,,,,,77.5802094,12.9329711
node/13695827991,,,,,,77.5802086,12.9330464
node/13699197384,uncontrolled,,,,,77.5662191,13.0390511
node/13699207998,,,,,,77.5661436,13.0377755
node/13699207999,uncontrolled,,,,,77.5661618,13.0381047
node/13699208000,uncontrolled,,,,,77.5662366,13.0395466
node/13699208001,uncontrolled,,,,,77.5662494,13.0398151
node/13699208002,uncontrolled,,,,,77.5662774,13.0402952
node/13699208031,uncontrolled,,,,,77.5663072,13.0407531
node/13700553353,uncontrolled,,,,,77.5662897,13.0383401
node/13700553354,uncontrolled,,,,,77.5663205,13.0388391
node/13700553355,uncontrolled,,,,,77.566346,13.0393233
node/13700553356,uncontrolled,,,,,77.5663732,13.0397992
node/13700553357,uncontrolled,,,,,77.5664004,13.0402753
node/13700553358,uncontrolled,,,,,77.5664277,13.0407368
node/13700553359,uncontrolled,,,,,77.5664509,13.0412245
node/13700553360,uncontrolled,,,,,77.5664822,13.0417252
node/13700553361,uncontrolled,,,,,77.5665106,13.0421773
node/13701675751,uncontrolled,,,,,77.5695706,13.0420254
node/13701675752,uncontrolled,,,,,77.5683764,13.0423294
node/13701675753,uncontrolled,,,,,77.5679191,13.0424007
node/13701769428,uncontrolled,,,,,77.5695987,13.0421434
node/13701769429,uncontrolled,,,,,77.5683812,13.0424493
node/13701769430,uncontrolled,,,,,77.5679283,13.0425266
node/13701769431,uncontrolled,,,,,77.5674608,13.0425938
node/13701933441,,,zebra,,,77.5532695,12.9781711
node/13701933442,,,zebra,,,77.553199,12.9781925
node/13701933455,,,,,,77.5537407,12.9801668
node/13701933456,,,,,,77.5538197,12.9802347
node/13701946307,,,zebra,,,77.5538682,12.979997
node/13701946312,uncontrolled,,,,,77.5534889,12.9792819
node/13701946394,uncontrolled,,,,,77.5524616,12.9759978
node/13701946395,,,,,,77.5531579,12.9782459
node/13701946397,uncontrolled,,,,,77.5527903,12.9770651
node/13701946419,uncontrolled,,,,,77.5527633,12.9762999
node/13701946420,uncontrolled,,,,,77.5529782,12.9770222
node/13701946422,,,,,,77.5533436,12.9781926
node/13701946423,uncontrolled,,,,,77.5536758,12.9792325
node/13701946485,,,,,,77.5522765,12.9751472
node/13701946486,,,,,,77.5523805,12.9752015
node/13723578858,uncontrolled,,,,,77.5766801,12.9405916
node/13723578869,uncontrolled,,,,,77.5760732,12.9405982
node/13723591568,uncontrolled,,,,,77.5801712,12.9328074
node/13723591569,uncontrolled,,,,,77.5800557,12.9328084
node/13733831955,uncontrolled,,zebra,,,77.6760992,12.9255248
node/13737059007,uncontrolled,,,,,77.5917155,12.9543262
node/13737491419,traffic_signals,,yes,,,77.5375653,12.9878811
node/13746253980,uncontrolled,,,,,77.5758663,12.8693991
node/13747602215,uncontrolled,,,,,77.5831984,12.8708293
node/13747602218,uncontrolled,,,,,77.5831775,12.8707069
node/13747942668,uncontrolled,,,,,77.5783859,12.871
node/13747942669,uncontrolled,,,,,77.5780163,12.87097
node/13747942670,,,,,,77.5776132,12.8709443
node/13747942671,,,,,,77.57688,12.8708834
node/13747942672,,,,,,77.5765498,12.8708585
node/13747942778,uncontrolled,,,,,77.5785637,12.8710991
node/13747942781,uncontrolled,,,,,77.5765632,12.8709454
node/13747942786,uncontrolled,,,,,77.5766057,12.8746452
node/13747942789,uncontrolled,,,,,77.576144,12.8708651
node/13748043288,uncontrolled,,,,,77.5763512,12.8740213
node/13748043289,uncontrolled,,,,,77.5763264,12.8738111
node/13748043290,,,,,,77.5763066,12.8736327
node/13748043295,uncontrolled,,,,,77.5760343,12.8715224
node/13748043296,uncontrolled,,,,,77.5760474,12.8716116
node/13748043297,,,,,,77.5759325,12.8708303
node/13757987309,uncontrolled,,,,,77.5701746,12.9668179
node/13757987310,uncontrolled,,,,,77.5701645,12.9664282
node/13757987311,uncontrolled,,,,,77.5700792,12.9667549
node/13757987313,uncontrolled,,,,,77.5700428,12.9654892
node/13757987314,uncontrolled,,,,,77.5699981,12.9648578
node/13757987397,uncontrolled,,,,,77.5701469,12.9659749
node/13757987399,uncontrolled,,,,,77.5701379,12.9655784
node/13757987461,uncontrolled,,,,,77.5701223,12.9651554
node/13758247073,,,,,,77.598731,12.9616358
node/13763630900,,,,,,77.5701842,12.9696601
node/13763630902,,,,,,77.5701874,12.9689247
node/13763631006,uncontrolled,,,,,77.5702601,12.9698273
node/13763631008,,,,,,77.5702618,12.9689123
node/13763631009,uncontrolled,,,,,77.5702763,12.9685504
node/13763631041,uncontrolled,,,,,77.5702803,12.967956
node/13763631153,,,,,,77.5702835,12.9682306
node/13763631155,uncontrolled,,,,,77.5702004,12.9672375
node/13763631300,uncontrolled,,,,,77.5701702,12.967968
node/13763676808,,,,,,77.6059761,12.9491742
node/13763676886,uncontrolled,,,,,77.6060363,12.9497314
node/13769066454,uncontrolled,,,,,77.57393,12.9663904
node/13778884794,uncontrolled,,,,,77.6442232,12.9778277
node/13778884795,uncontrolled,,,,,77.6428959,12.977786
node/13778884796,uncontrolled,,,,,77.6415934,12.9777452
node/13778893013,uncontrolled,,,,,77.6428999,12.9776648
node/13778893017,uncontrolled,,,,,77.6415984,12.9776238
node/13778893018,uncontrolled,,,,,77.6442296,12.9777065
node/13779063785,,,,,,77.6708455,12.8469912
node/13787011571,,,,,,77.6129075,12.9738474
node/13797762110,uncontrolled,,,,,77.7218066,12.977138
node/13797762111,uncontrolled,,,,,77.721742,12.9771452
node/13797809812,,,,,,77.5645495,12.9591268
node/13797809813,,,,,,77.5645332,12.959537
node/13797809814,,,,,,77.564516,12.9599449
node/13797809817,uncontrolled,,,,,77.5644576,12.9602833
node/13797809841,uncontrolled,,,,,77.5672651,12.9603584
node/13797809842,uncontrolled,,,,,77.5658444,12.9603079
node/13802513493,uncontrolled,,,,,77.7499329,12.9846601
node/13802513494,uncontrolled,,,,,77.7498983,12.9845611
node/13805688365,,,,,,77.5810186,12.9856893
node/13811002163,,,,,,77.579371,12.9956146
node/13820343476,,,,,,77.7269197,12.9736237
node/13821823673,uncontrolled,,,,,77.6055527,12.9549495
node/13821823674,uncontrolled,,,,,77.6054507,12.9549682
node/13821823679,,,,,,77.6055129,12.954718
node/13821823681,,,,,,77.6054118,12.9547329
node/13821823683,,,,,,77.6050569,12.9526399
node/13821823691,,,,,,77.6052928,12.9528733
node/13821823692,,,,,,77.6051949,12.9528792
node/13821856318,uncontrolled,,,,,77.6052678,12.9525254
node/13821856319,uncontrolled,,,,,77.6051781,12.9525299
node/13875979484,,,,,,77.6854401,12.9188399
node/13875979499,,,,,,77.6856163,12.9202412
node/13875979500,,,,,,77.6856059,12.9201725
node/13875979522,,,,,,77.6858591,12.9260927
node/13886071138,,,,,,77.5117285,13.0435042
node/13886071139,,,,,,77.5117576,13.043573
node/13927775183,,,,,,77.6894093,12.9221914
node/13927775219,uncontrolled,,,,,77.6888331,12.9222867
node/13952275314,,,,,,77.658571,12.9716207
node/13952275315,,,,,,77.6585084,12.9715895
node/13952275327,,,,,,77.6587751,12.97141
node/13952275329,,,,,,77.6589016,12.971159
node/13952275332,,,,,,77.6587402,12.9713306
node/13952275337,,,,,,77.6584967,12.9714723
node/13954286978,,,,,,77.6055553,12.9798192
node/13956846641,,,,,,77.5975244,12.9948948
node/13964139381,,,,,,77.7729472,12.8779736
node/13964139382,,,,,,77.7751951,12.877235
node/13977331653,uncontrolled,,,,,77.7484756,12.9642949
node/13977331654,uncontrolled,,,,,77.7485423,12.9642729
node/13977331665,uncontrolled,,,,,77.749702,12.9678154
node/13977331666,uncontrolled,,,,,77.7496094,12.9674669
node/13977331669,uncontrolled,,,,,77.74895,12.9653239
node/13990437778,uncontrolled,,,,,77.6141702,12.9091562
node/13990437779,uncontrolled,,,,,77.6142901,12.9094349
node/13990437788,,,,,,77.614532,12.9100057
node/13990524952,uncontrolled,,,,,77.6151784,12.9151563
node/13990524953,uncontrolled,,,,,77.6150734,12.9137612
node/13990524954,uncontrolled,,,,,77.6149572,12.9122509
node/13990524959,uncontrolled,,,,,77.6137954,12.9082835
node/13990524960,uncontrolled,,,,,77.6139233,12.9085787
node/13990524961,uncontrolled,,,,,77.6140397,12.90887
node/13990524963,uncontrolled,,,,,77.6144159,12.9097045
node/13990524965,,,,,,77.6145428,12.9102387
node/13990524967,uncontrolled,,,,,77.6145932,12.9107557
node/13990524969,uncontrolled,,,,,77.6147421,12.9112552
node/13994195792,unmarked,,,no,,77.6152709,12.9359452
node/13994196210,uncontrolled,,,,,77.6203259,12.9405098
node/13994196211,uncontrolled,,,,,77.6202724,12.9405559
node/13994235674,,,,,,77.5653218,13.0087886
node/13995438863,uncontrolled,,,,,77.6239574,12.9742815
node/13995438931,,,,,,77.6214104,12.9729427
node/13995438932,,,,,,77.6215463,12.9729882
node/13995438935,uncontrolled,,,,,77.6222486,12.9732688
node/13995438936,uncontrolled,,,,,77.6225819,12.973453
node/13995438938,uncontrolled,,,,,77.6230986,12.9737682
node/13995438939,uncontrolled,,,,,77.6233919,12.9739393
node/13995438940,uncontrolled,,,,,77.6235788,12.9740522
node/13995438941,uncontrolled,,,,,77.6237642,12.9741673
node/14014416832,,,,,,77.6484732,12.9597491
node/14051731710,unmarked,,no,,,77.5921308,13.0182344
node/14100735809,,,,,,77.5809363,12.9857582
node/14103099620,,,,,,77.6013942,12.9743666
node/14119764628,uncontrolled,,,,,77.631674,13.0018253
node/14119764629,uncontrolled,,,,,77.6316907,13.001759
node/14119764633,uncontrolled,,,,,77.6315269,13.0017254
node/14119764634,uncontrolled,,,,,77.6315135,13.0017902
node/14119863548,uncontrolled,,,,,77.6202643,13.0004361
node/14119865114,uncontrolled,,,,,77.6200493,13.0027345
node/14119865122,uncontrolled,,,,,77.6204367,13.0024887
node/14119865129,uncontrolled,,,,,77.6204741,13.002564
node/14119865135,,,,,,77.6197406,13.00312
node/14135549624,uncontrolled,,,,,77.5108179,12.9612362
node/14136326756,,,,,,77.6477123,12.9868676
node/14136326757,,,,,,77.6477488,12.9867847
node/14136326791,,,,,,77.6479257,12.9863996
node/14136358107,,,,,,77.6480567,12.9868192
node/14136358108,,,,,,77.6479591,12.9867802
node/14136473737,,,,,,77.5537988,12.9237378
node/14136473738,,,,,,77.553831,12.9238262
node/14136473743,,,,,,77.55335,12.9238818
node/14136473744,,,,,,77.5533777,12.9239622
node/14136473751,,,,,,77.553887,12.9238625
node/14136473752,,,,,,77.5537341,12.9239128
node/14136473770,,,,,,77.5532478,12.9238293
node/14136473772,,,,,,77.5539307,12.9236954
node/14136473773,,,,,,77.5539629,12.9237867
node/14136522299,uncontrolled,,,,,77.6489057,13.0138964
node/14136523188,,,,,,77.6479394,13.0127865
node/14136523189,,,,,,77.6480077,13.0127411
