osm_id,road_type,foot_access,sidewalk,lit,surface,width,geometry_type,geometry
way/691141392,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5366007, 12.9350637], [77.5365306, 12.9350782], [77.5364851, 12.9350879], [77.5363742, 12.9350948], [77.5363259, 12.9350921], [77.536225, 12.9350844], [77.5361653, 12.9350817], [77.5361262, 12.9350796], [77.5359883, 12.9350774], [77.5359372, 12.9350491], [77.5359145, 12.9350318], [77.5356402, 12.9350173], [77.5353957, 12.9350062], [77.5353787, 12.9350145], [77.5353595, 12.9350318], [77.5353382, 12.9350574], [77.5353141, 12.9350681]]}"
way/691141394,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5346537, 12.9349928], [77.5346449, 12.9350734]]}"
way/691141395,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5349002, 12.935032], [77.5348899, 12.9350899], [77.534884, 12.9351184], [77.5348712, 12.9351525], [77.5348665, 12.9351821], [77.5348642, 12.9352163], [77.534871, 12.9352497], [77.5348966, 12.9352763]]}"
way/691141396,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5347463, 12.9353004], [77.5347906, 12.9352721], [77.534821, 12.9352493], [77.5348443, 12.9352357], [77.5348642, 12.9352163]]}"
way/691141398,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.533087, 12.9343387], [77.5330519, 12.9343386]]}"
way/691141400,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.533122, 12.9349423], [77.533123, 12.934923]]}"
way/691141402,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5350974, 12.9333542], [77.5351687, 12.9334025], [77.5352235, 12.9334369]]}"
way/691142199,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5361262, 12.9350796], [77.5361264, 12.9350691]]}"
way/691144639,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5344228, 12.9338024], [77.534421, 12.9338449]]}"
way/691144642,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5340217, 12.9340259], [77.5342576, 12.9340319]]}"
way/691215103,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6622532, 12.8708586], [77.6623691, 12.8708246], [77.6627333, 12.8707295], [77.6628676, 12.8707941], [77.6629927, 12.8712101], [77.6628179, 12.8712478], [77.662748, 12.8712747], [77.6627278, 12.8713195], [77.6627064, 12.8713727]]}"
way/691215104,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6629927, 12.8712101], [77.663035, 12.8713608], [77.6630846, 12.8715329], [77.6631303, 12.8715185], [77.6631693, 12.8715042], [77.6631876, 12.8715612], [77.6632005, 12.8715975], [77.6634121, 12.8715401], [77.6636328, 12.8714791], [77.6636654, 12.8715984]]}"
way/691215105,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6636328, 12.8714791], [77.6647439, 12.871203]]}"
way/691215106,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6622532, 12.8708586], [77.6622489, 12.8708319], [77.6622333, 12.8707786]]}"
way/691215108,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.662748, 12.8712747], [77.6626873, 12.8712496], [77.6622951, 12.8713079], [77.6621925, 12.8713231], [77.6621502, 12.8713231], [77.6621336, 12.8712872], [77.662141, 12.8712711]]}"
way/691216253,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6584103, 12.8373521], [77.6583578, 12.8373763]]}"
way/691216254,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6580911, 12.8374967], [77.6581574, 12.8376307]]}"
way/691216256,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6583056, 12.8374], [77.6581315, 12.8374802]]}"
way/691346389,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5929119, 12.967856], [77.592949, 12.9680305]]}"
way/691916761,path,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6463135, 12.9236281], [77.6459561, 12.9239]]}"
way/691916762,path,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6467138, 12.9238941], [77.6464104, 12.924104]]}"
way/691916763,path,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6471777, 12.9241938], [77.64643, 12.9241727]]}"
way/691916764,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6459563, 12.9243463], [77.6459321, 12.9241482], [77.6459174, 12.9240271]]}"
way/691916765,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6447266, 12.9240378], [77.6454292, 12.924116], [77.6459321, 12.9241482]]}"
way/691916766,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6454794, 12.9243412], [77.6454292, 12.924116], [77.6453967, 12.9239371]]}"
way/691916767,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6447921, 12.9237957], [77.6448368, 12.9238182], [77.6450619, 12.9238312], [77.6452892, 12.9238279]]}"
way/691916768,path,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6463482, 12.924126], [77.6459788, 12.9239845]]}"
way/691916769,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6455007, 12.9238525], [77.6457918, 12.9239238], [77.6458422, 12.9239361]]}"
way/691916770,path,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6458941, 12.9240252], [77.6458727, 12.9240161], [77.6458553, 12.9240009], [77.6458437, 12.9239811], [77.6458392, 12.9239587], [77.6458422, 12.9239361], [77.6458524, 12.9239157], [77.6458687, 12.9238994], [77.6458894, 12.9238889], [77.6459125, 12.9238855], [77.6459355, 12.9238893], [77.6459561, 12.9239], [77.6459726, 12.9239171], [77.6459824, 12.9239384], [77.6459846, 12.9239618], [77.6459788, 12.9239845], [77.6459686, 12.924001], [77.6459542, 12.9240142], [77.6459367, 12.9240231], [77.6459174, 12.9240271], [77.6458941, 12.9240252]]}"
way/691916771,path,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.646419, 12.9241837], [77.646405, 12.9241905], [77.6463894, 12.9241926], [77.646374, 12.9241896], [77.6463605, 12.9241818], [77.6463502, 12.9241702], [77.6463445, 12.924156], [77.6463438, 12.9241407], [77.6463482, 12.924126], [77.6463565, 12.9241143], [77.6463681, 12.9241056], [77.6463818, 12.9241008], [77.6463964, 12.9241002], [77.6464104, 12.924104], [77.6464221, 12.9241113], [77.6464312, 12.9241215], [77.6464368, 12.9241339], [77.6464385, 12.9241473], [77.6464362, 12.9241606], [77.64643, 12.9241727], [77.646419, 12.9241837]]}"
way/691916772,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6451388, 12.9232579], [77.6451829, 12.9232849], [77.6454744, 12.9234951], [77.6456387, 12.9236136], [77.6456974, 12.9236559]]}"
way/691916773,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6454744, 12.9234951], [77.6453645, 12.9237137]]}"
way/691916774,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6456974, 12.9236559], [77.6455105, 12.9237691]]}"
way/691916776,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6452687, 12.9238864], [77.6453967, 12.9239371], [77.645454, 12.9239579], [77.6455007, 12.9238525], [77.6455314, 12.9237772], [77.6455105, 12.9237691], [77.6453645, 12.9237137], [77.6453435, 12.9237056], [77.6452892, 12.9238279], [77.6452687, 12.9238864]]}"
way/691949963,footway,,,yes,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6656705, 12.9204929], [77.6656464, 12.9205335], [77.6656289, 12.9205857], [77.6656593, 12.9206237], [77.6656908, 12.9206397], [77.6657288, 12.9206591], [77.6657722, 12.9206797], [77.6666021, 12.9210542], [77.6667507, 12.9211382], [77.6669108, 12.921217], [77.6682162, 12.9218413], [77.6683083, 12.9218815], [77.6686996, 12.9220643], [77.6691124, 12.9222587], [77.6693586, 12.9223747], [77.6698013, 12.9225832], [77.6704241, 12.9228824], [77.6706174, 12.9229748]]}"
way/692684866,path,,,,paved,2.4,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4648214, 12.8815365], [77.4652621, 12.8819008], [77.4654767, 12.8821021], [77.4651441, 12.8822747], [77.4650576, 12.8822976], [77.4650714, 12.8823571], [77.4649134, 12.8825414], [77.4648142, 12.8825493], [77.4644052, 12.8828571], [77.4642588, 12.8829144], [77.4643613, 12.8831995], [77.464307, 12.8832944]]}"
way/692684877,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.463465, 12.8833386], [77.4634685, 12.8841311], [77.4634633, 12.8846331], [77.4634583, 12.8851221], [77.4637427, 12.8852006], [77.4638288, 12.8852162], [77.46422, 12.8852725], [77.4643046, 12.8847116], [77.4643435, 12.8843835], [77.4643543, 12.8843073], [77.4643797, 12.8841285], [77.4643237, 12.8840025], [77.4642592, 12.8838575], [77.4641623, 12.8836394], [77.4640095, 12.8833258], [77.463465, 12.8833386]]}"
way/692684888,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4644896, 12.8800862], [77.464556, 12.8801673]]}"
way/692684893,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4641479, 12.8817292], [77.4640653, 12.8817497], [77.4639704, 12.8817732], [77.463909, 12.8817884], [77.463751, 12.8818276], [77.4634543, 12.8819011], [77.4633576, 12.881925], [77.4633872, 12.8820499], [77.4634597, 12.8820499], [77.4634543, 12.8819011]]}"
way/692684894,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4640662, 12.8825163], [77.4640658, 12.8826748]]}"
way/692684895,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4642052, 12.8825176], [77.4641127, 12.8825167], [77.4640662, 12.8825163], [77.4638519, 12.8825143], [77.4638008, 12.8825138], [77.4635609, 12.8825115], [77.4635608, 12.8826669]]}"
way/692684896,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4648062, 12.8806001], [77.4644843, 12.8808366], [77.4649392, 12.8812709]]}"
way/692684897,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4646189, 12.8803395], [77.4646664, 12.8804104], [77.4648062, 12.8806001], [77.4650381, 12.8809216], [77.4651661, 12.8810568], [77.4653397, 12.8809432], [77.4655447, 12.8808197], [77.4657489, 12.8806967]]}"
way/692684898,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4641812, 12.8806353], [77.4641488, 12.8805887], [77.4640229, 12.8804078], [77.4639425, 12.8804784], [77.4638781, 12.8808811], [77.4636422, 12.8809444], [77.4635991, 12.8807948], [77.4637333, 12.8799189], [77.4639322, 12.8797831], [77.4641636, 12.8796276], [77.4644896, 12.8800862], [77.4642738, 12.8802349], [77.4640229, 12.8804078]]}"
way/693042847,footway,,,,paved,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6171342, 12.940371], [77.6171466, 12.9405283], [77.6171319, 12.9405375], [77.6171252, 12.940561]]}"
way/693042848,footway,,,,paved,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.617446, 12.9405235], [77.6171936, 12.9405414], [77.6171855, 12.9405336], [77.6171735, 12.9405297], [77.6171342, 12.940371]]}"
way/693042849,footway,,,,paved,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6171252, 12.940561], [77.6171319, 12.9405767], [77.6171413, 12.9405872], [77.617156, 12.940595], [77.6171694, 12.9407078]]}"
way/693042850,footway,,,,paved,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6171342, 12.940371], [77.616912, 12.9404186], [77.6169683, 12.9405911], [77.6171252, 12.940561]]}"
way/693042851,footway,,,,paved,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.617446, 12.9405235], [77.6174001, 12.940314], [77.6171342, 12.940371]]}"
way/693042852,footway,,,,paved,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6171694, 12.9407078], [77.6174859, 12.9407061], [77.617446, 12.9405235]]}"
way/693042853,footway,,,,paved,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6171252, 12.940561], [77.6169723, 12.9406068], [77.6170099, 12.9407087], [77.6171694, 12.9407078]]}"
way/693348728,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4633121, 12.8817565], [77.4633576, 12.881925]]}"
way/693348729,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4639116, 12.8815645], [77.4636928, 12.8816365]]}"
way/693348730,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.463751, 12.8818276], [77.4636928, 12.8816365], [77.4636481, 12.8814897]]}"
way/693348731,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4631143, 12.8818056], [77.4633121, 12.8817565], [77.4632732, 12.8816122]]}"
way/693348732,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4631527, 12.8821373], [77.4633671, 12.8820917], [77.4633624, 12.8823348], [77.4631861, 12.8823482]]}"
way/693348733,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4635113, 12.8828765], [77.4635113, 12.8827042], [77.4633001, 12.8827042]]}"
way/693348734,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4639845, 12.8828813], [77.4635113, 12.8828765], [77.463351, 12.8828748], [77.4633001, 12.8827042], [77.4632102, 12.8825009], [77.4631861, 12.8823482], [77.4631527, 12.8821373], [77.4631291, 12.8820145], [77.4631143, 12.8818056], [77.4631083, 12.8816636], [77.4632732, 12.8816122], [77.4636481, 12.8814897], [77.4638509, 12.8814233], [77.46387, 12.8814171], [77.4639116, 12.8815645], [77.4639704, 12.8817732]]}"
way/693348735,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4638008, 12.8825138], [77.4637999, 12.8827234], [77.4639852, 12.8827242], [77.4639845, 12.8828813], [77.4639842, 12.8829402]]}"
way/693606164,path,,,,asphalt,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6408669, 12.9774578], [77.6409668, 12.9774605]]}"
way/694323953,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.610227, 12.9814067], [77.6102943, 12.9813778], [77.6110134, 12.9810719], [77.6111365, 12.9809833], [77.6111661, 12.980962]]}"
way/694528613,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6160125, 13.04347], [77.6168043, 13.0432781], [77.6169078, 13.0436836], [77.6169238, 13.0436798], [77.6170956, 13.0443528], [77.6168588, 13.0444102], [77.6162878, 13.0445485]]}"
way/694929059,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6003947, 12.9681314], [77.6004121, 12.968132], [77.6012115, 12.9686286], [77.6020406, 12.9692131], [77.6024237, 12.969535], [77.6024357, 12.969543], [77.6025347, 12.9696095], [77.6026417, 12.9696813], [77.6029425, 12.9698996], [77.6034518, 12.9702534], [77.6037641, 12.9704882], [77.6046487, 12.9709056]]}"
way/695012184,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6322766, 12.9367053], [77.631774, 12.9369617]]}"
way/695042718,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.601048, 12.9849484], [77.600998, 12.9848858], [77.6008679, 12.9848401]]}"
way/695545691,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4986909, 12.9223191], [77.4986884, 12.9223558]]}"
way/695545693,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4986953, 12.9222536], [77.4986927, 12.9222928]]}"
way/695545695,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4986182, 12.9221907], [77.4986597, 12.9221934], [77.4986992, 12.922196]]}"
way/695545697,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4986117, 12.9222876], [77.4986143, 12.9222484]]}"
way/695545699,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4986074, 12.9223506], [77.4986099, 12.9223139]]}"
way/695545701,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4987554, 12.9226457], [77.4987529, 12.9226424], [77.4987178, 12.9225966], [77.4986433, 12.9224995], [77.4986499, 12.9224014], [77.4986042, 12.9223985]]}"
way/695545703,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4988153, 12.9226416], [77.4988114, 12.9226364]]}"
way/695545705,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4987895, 12.9226521], [77.4987692, 12.9226251], [77.4987554, 12.9226457]]}"
way/695545707,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4986867, 12.9223814], [77.4986852, 12.9224037]]}"
way/695545708,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4988275, 12.9226844], [77.4987934, 12.9226572]]}"
way/695545712,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5006165, 12.9221219], [77.5006061, 12.922358]]}"
way/695554348,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.589198, 13.0384107], [77.589419, 13.0383899]]}"
way/695555149,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4986992, 12.922196], [77.4986965, 12.922236]]}"
way/695555150,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4986852, 12.9224037], [77.4986499, 12.9224014]]}"
way/695555151,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4986155, 12.9222307], [77.4986182, 12.9221907]]}"
way/695555152,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4986042, 12.9223985], [77.4986057, 12.9223762]]}"
way/695598369,living_street,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.676986, 12.9948684], [77.6763564, 12.995342]]}"
way/696124128,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6913857, 12.9410881], [77.6916191, 12.9417337], [77.6918306, 12.942068]]}"
way/696124129,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6905172, 12.9410298], [77.6911738, 12.9408841], [77.6913857, 12.9410881]]}"
way/696136976,path,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5711906, 13.0187012], [77.5710313, 13.0187004]]}"
way/696136994,footway,,,,concrete,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.563297, 13.0168825], [77.5632848, 13.0166118]]}"
way/696136996,footway,,,,paving_stones,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5624342, 13.0162224], [77.5627258, 13.0160496], [77.5631215, 13.0160237], [77.5632129, 13.0159953]]}"
way/696718497,footway,,,,paved,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.555183, 13.0123546], [77.5551873, 13.0119494]]}"
way/696959123,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5709253, 13.0163495], [77.5709171, 13.0164358]]}"
way/696959124,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5711302, 13.0163585], [77.5712129, 13.0163623]]}"
way/696959125,footway,,,,,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5705026, 13.016325], [77.570683, 13.0163355]]}"
